"store";"websites";"attribute_set";"categories";"type";"sku";"meta_title";"name";"meta_description";price;"description";"short_description";"image";"tuup";"status";"tax_class_id";"unit_quantity";"manufacturer";"visibility";"meta_keyword";is_in_stock;pant;"ean";"axapta_code";"tax_value";"unit_id"
"admin";"base";"Jungent";"maiustused/Mentos";"simple";"30499";"''";"MENTOS puuvilja 40*38g";"''"; 000000.31;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"320";"Mentos";"Catalog";"''"; 1; 00.00;"87108026";"30499";"20";"tk"
"admin";"base";"Jungent";"maiustused/Mentos Muu";"simple";"30999";"''";"MELLER  Dark 8*24tk*38g";"''"; 000000.31;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"192";"Meller";"Catalog";"''"; 1; 00.00;"46087485";"30999";"20";"tk"
"admin";"base";"Jungent";"mineraalvesi/Mineraalvesi Evian";"simple";"82299";"''";"Evian 1L pet";"''"; 000004.69;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6tk*1L";"Evian";"Catalog";"''"; 1; 01.98;"3068320011707";"82299";"20";"tk"
"admin";"base";"Jungent";"pagaritooted/Mantinga jae,mantinga/Mantinga jae";"simple";"125299";"''";"Prantsuse leivakesed (6tk) 270g";"''"; 000000.67;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"sügavkülma tooted";"Enabled";"Taxable Goods";"10";"Mantinga";"Catalog";"''"; 1; 00.00;"4771033178139";"125299";"20";"Tk"
"admin";"base";"Jungent";"pagaritooted/Valmispagaritooted Mantinga,mantinga/Valmispagaritooted Mantinga";"simple";"126599";"''";"Pikantsed korvikesed 12*9g";"''"; 000000.80;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"18";"Mantinga";"Catalog";"''"; 1; 00.00;"4771033481048";"126599";"20";"Tk"
"admin";"base";"Jungent";"pagaritooted/Valmispagaritooted Mantinga,mantinga/Valmispagaritooted Mantinga";"simple";"126699";"''";"Dessertkorvikesed 12*9g";"''"; 000000.80;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"18";"Mantinga";"Catalog";"''"; 1; 00.00;"4771033481017";"126699";"20";"Tk"
"admin";"base";"Jungent";"kiirtoit/Kiirtoidu lisatarvikud";"simple";"132199";"''";"Grilli puhastusvahend 500 ml";"''"; 000006.13;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"jahutuskaup (+2 - +6)";"Enabled";"Taxable Goods";"6tk";"Sibylla";"Catalog";"''"; 1; 00.00;"8015089";"132199";"20";"tk"
"admin";"base";"Jungent";"gourmet - singid oliivid salaamid/Lihatooted Elpozo";"simple";"350899";"''";"Chorizo paprika salaami (viilutatud) 100g";"''"; 000001.56;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"jahutuskaup (+2 - +6)";"Enabled";"Taxable Goods";"15tk*100g";"Elpozo";"Catalog";"''"; 0; 00.00;"8410843078098";"350899";"20";"Tk"
"admin";"base";"Jungent";"gourmet - singid oliivid salaamid/Lihatooted Elpozo";"simple";"351399";"''";"Fuetec salaami vorstikang 170g";"''"; 000001.78;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"jahutuskaup (+2 - +6)";"Enabled";"Taxable Goods";"18tk*170g";"Elpozo";"Catalog";"''"; 0; 00.00;"8410843079613";"351399";"20";"tk"
"admin";"base";"Jungent";"mahl/Mahlad ja nektarid Cido 1.5L";"simple";"422599";"''";"Cido+Mangali Õuna Nektar 1,5L 50%";"''"; 000000.87;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"8tk*1,5L";"Cido";"Catalog";"''"; 1; 00.00;"4750042302124";"422599";"20";"tk"
